account_id,customer_id,account_type,account_category,product_family,deposit_credit_type,interest_bearing_flag,risk_category,currency_code,is_active_product,account_status,balance,opened_date,closed_date,branch_code,branch_name,branch_city,branch_state,branch_country,branch_region,branch_type,is_active_branch,created_date,updated_date
A00387,C00925,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,95637.2,2011-02-01,2020-04-06,BR019,Toronto Branch 19,Toronto,Ontario,Canada,Central,Retail,1,2011-02-01,2026-08-18
A00388,C00713,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,58807.35,2019-10-03,2024-10-19,BR025,Vancouver Branch 25,Vancouver,British Columbia,Canada,West,Retail,1,2019-10-03,2026-08-18
A00389,C00515,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,84078.66,2023-03-08,2025-12-14,BR005,Montreal Branch 5,Montreal,Quebec,Canada,Central,Retail,1,2023-03-08,2026-08-18
A00390,C00252,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,76800.27,2010-02-02,,BR017,Vancouver Branch 17,Vancouver,British Columbia,Canada,West,Retail,1,2010-02-02,2026-08-18
A00391,C00817,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,22600.02,2010-12-26,2023-06-28,BR015,Toronto Branch 15,Toronto,Ontario,Canada,Central,Retail,1,2010-12-26,2026-08-18
A00392,C00200,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,54209.45,2025-03-14,,BR017,Halifax Branch 17,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-03-14,2026-08-18
A00393,C00702,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,86777.48,2013-03-19,,BR004,Vancouver Branch 4,Vancouver,British Columbia,Canada,West,Retail,1,2013-03-19,2026-08-18
A00394,C00505,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,40562.98,2012-04-17,,BR004,Vancouver Branch 4,Vancouver,British Columbia,Canada,West,Retail,1,2012-04-17,2026-08-18
A00395,C00740,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,81206.21,2017-06-03,,BR010,Vancouver Branch 10,Vancouver,British Columbia,Canada,West,Retail,1,2017-06-03,2026-08-18
A00396,C00051,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,10977.69,2019-04-26,2021-05-11,BR007,Vancouver Branch 7,Vancouver,British Columbia,Canada,West,Retail,1,2019-04-26,2026-08-18
A00397,C00520,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,42303.79,2023-03-12,2025-10-12,BR014,Calgary Branch 14,Calgary,Alberta,Canada,West,Retail,1,2023-03-12,2026-08-18
A00398,C00411,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,33043.15,2016-02-18,,BR022,Halifax Branch 22,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-02-18,2026-08-18
A00399,C00162,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,43399.29,2024-05-27,2025-08-03,BR005,Toronto Branch 5,Toronto,Ontario,Canada,Central,Retail,1,2024-05-27,2026-08-18
A00400,C00039,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,69797.46,2012-09-08,,BR016,Calgary Branch 16,Calgary,Alberta,Canada,West,Retail,1,2012-09-08,2026-08-18
A00401,C00052,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,30715.43,2018-07-14,2019-09-27,BR011,Halifax Branch 11,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2018-07-14,2026-08-18
A00402,C00077,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,11994.5,2011-08-19,2022-03-12,BR009,Halifax Branch 9,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2011-08-19,2026-08-18
A00403,C00553,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,81965.02,2017-09-25,,BR019,Montreal Branch 19,Montreal,Quebec,Canada,Central,Retail,1,2017-09-25,2026-08-18
A00404,C00087,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,31324.92,2017-11-23,,BR006,Montreal Branch 6,Montreal,Quebec,Canada,Central,Retail,1,2017-11-23,2026-08-18
A00405,C01010,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,78224.25,2011-10-10,2020-09-17,BR017,Calgary Branch 17,Calgary,Alberta,Canada,West,Retail,1,2011-10-10,2026-08-18
A00406,C00783,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,11587.93,2016-08-19,2024-05-25,BR014,Halifax Branch 14,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2016-08-19,2026-08-18
A00407,C00101,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,21236.5,2023-07-04,,BR010,Halifax Branch 10,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2023-07-04,2026-08-18
A00408,C00375,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,76100.61,2018-04-08,,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2018-04-08,2026-08-18
A00409,C00031,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,99564.89,2019-10-19,,BR015,Calgary Branch 15,Calgary,Alberta,Canada,West,Retail,1,2019-10-19,2026-08-18
A00410,C00105,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,2143.85,2015-07-28,,BR015,Montreal Branch 15,Montreal,Quebec,Canada,Central,Retail,1,2015-07-28,2026-08-18
A00411,C00057,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,84023.26,2015-02-03,2016-05-27,BR022,Calgary Branch 22,Calgary,Alberta,Canada,West,Retail,1,2015-02-03,2026-08-18
A00412,C00911,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,89693.41,2012-04-12,2015-08-25,BR003,Halifax Branch 3,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2012-04-12,2026-08-18
A00413,C01120,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,81439.55,2019-11-17,,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2019-11-17,2026-08-18
A00414,C00730,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,75662.18,2019-09-05,,BR015,Montreal Branch 15,Montreal,Quebec,Canada,Central,Retail,1,2019-09-05,2026-08-18
A00415,C00053,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,53679.53,2024-09-12,2024-10-23,BR002,Calgary Branch 2,Calgary,Alberta,Canada,West,Retail,1,2024-09-12,2026-08-18
A00416,C00387,CREDIT CARD,Credit,Cards,Credit,1,Medium,CAD,1,C,66491.7,2011-07-16,2022-03-27,BR006,Calgary Branch 6,Calgary,Alberta,Canada,West,Retail,1,2011-07-16,2026-08-18
A00417,C00173,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,76343.26,2012-05-20,2014-07-08,BR022,Calgary Branch 22,Calgary,Alberta,Canada,West,Retail,1,2012-05-20,2026-08-18
A00418,C00868,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,16117.62,2025-11-27,2026-07-17,BR022,Calgary Branch 22,Calgary,Alberta,Canada,West,Retail,1,2025-11-27,2026-08-18
A00419,C00089,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,63356.55,2022-10-22,2026-08-13,BR009,Vancouver Branch 9,Vancouver,British Columbia,Canada,West,Retail,1,2022-10-22,2026-08-18
A00420,C00231,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,78906.72,2013-05-26,,BR014,Toronto Branch 14,Toronto,Ontario,Canada,Central,Retail,1,2013-05-26,2026-08-18
A00421,C01133,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,17291.44,2011-08-18,,BR010,Vancouver Branch 10,Vancouver,British Columbia,Canada,West,Retail,1,2011-08-18,2026-08-18
A00422,C00816,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,79685.35,2022-06-04,2025-10-05,BR022,Montreal Branch 22,Montreal,Quebec,Canada,Central,Retail,1,2022-06-04,2026-08-18
A00423,C00510,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,37319.62,2011-10-14,2025-07-17,BR018,Montreal Branch 18,Montreal,Quebec,Canada,Central,Retail,1,2011-10-14,2026-08-18
A00424,C00910,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,30895.56,2023-01-09,2025-12-21,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2023-01-09,2026-08-18
A00425,C01188,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,15560.63,2020-02-13,,BR012,Toronto Branch 12,Toronto,Ontario,Canada,Central,Retail,1,2020-02-13,2026-08-18
A00426,C00455,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,-465.5,2018-09-18,,BR019,Vancouver Branch 19,Vancouver,British Columbia,Canada,West,Retail,1,2018-09-18,2026-08-18
A00427,C00085,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,,2022-09-23,,BR020,Calgary Branch 20,Calgary,Alberta,Canada,West,Retail,1,2022-09-23,2026-08-18
A00428,C01080,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,99054.82,2018-07-16,,BR025,Toronto Branch 25,Toronto,Ontario,Canada,Central,Retail,1,2018-07-16,2026-08-18
A00429,C00440,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,8462.78,2012-07-01,,BR003,Calgary Branch 3,Calgary,Alberta,Canada,West,Retail,1,2012-07-01,2026-08-18
A00430,C00835,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,99857.19,2017-06-22,,BR007,Calgary Branch 7,Calgary,Alberta,Canada,West,Retail,1,2017-06-22,2026-08-18
A00431,C00090,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,33843.77,2016-08-24,2016-09-24,BR008,Toronto Branch 8,Toronto,Ontario,Canada,Central,Retail,1,2016-08-24,2026-08-18
A00432,C00571,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,90955.98,2013-07-11,,BR012,Montreal Branch 12,Montreal,Quebec,Canada,Central,Retail,1,2013-07-11,2026-08-18
A00433,C00065,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,42606.23,2014-05-04,,BR021,Vancouver Branch 21,Vancouver,British Columbia,Canada,West,Retail,1,2014-05-04,2026-08-18
A00434,C00992,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,84435.36,2018-01-26,2022-08-29,BR016,Montreal Branch 16,Montreal,Quebec,Canada,Central,Retail,1,2018-01-26,2026-08-18
A00435,C00006,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,54443.79,2014-12-09,,BR024,Calgary Branch 24,Calgary,Alberta,Canada,West,Retail,1,2014-12-09,2026-08-18
A00436,C01059,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,44006.52,2014-02-09,,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2014-02-09,2026-08-18
A00437,C00865,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,94692.09,2020-10-06,2025-01-25,BR018,Toronto Branch 18,Toronto,Ontario,Canada,Central,Retail,1,2020-10-06,2026-08-18
A00438,C01162,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,92996.13,2022-12-20,2024-10-18,BR013,Calgary Branch 13,Calgary,Alberta,Canada,West,Retail,1,2022-12-20,2026-08-18
A00439,C00227,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,80259.72,2020-06-19,2024-01-24,BR002,Halifax Branch 2,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-06-19,2026-08-18
A00440,C00979,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,5388.1,2014-12-20,,BR022,Calgary Branch 22,Calgary,Alberta,Canada,West,Retail,1,2014-12-20,2026-08-18
A00441,C00866,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,6573.56,2022-12-02,2023-08-21,BR003,Toronto Branch 3,Toronto,Ontario,Canada,Central,Retail,1,2022-12-02,2026-08-18
A00442,C00258,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,40784.35,2022-04-14,2023-10-05,BR023,Toronto Branch 23,Toronto,Ontario,Canada,Central,Retail,1,2022-04-14,2026-08-18
A00443,C00101,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,37587.78,2018-06-12,,BR001,Calgary Branch 1,Calgary,Alberta,Canada,West,Retail,1,2018-06-12,2026-08-18
A00444,C00769,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,4219.31,2019-03-10,2021-04-10,BR013,Calgary Branch 13,Calgary,Alberta,Canada,West,Retail,1,2019-03-10,2026-08-18
A00445,C00537,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,32350.89,2023-07-16,2023-11-25,BR014,Calgary Branch 14,Calgary,Alberta,Canada,West,Retail,1,2023-07-16,2026-08-18
A00446,C01101,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,75504.76,2019-06-14,2025-01-10,BR011,Halifax Branch 11,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2019-06-14,2026-08-18
A00447,C00060,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,18824.9,2030-01-01,2025-02-05,BR017,Calgary Branch 17,Calgary,Alberta,Canada,West,Retail,1,2030-01-01,2026-08-18
A00448,C00378,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,78219.55,2017-06-09,2021-10-17,BR021,Toronto Branch 21,Toronto,Ontario,Canada,Central,Retail,1,2017-06-09,2026-08-18
A00449,C00711,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,33067.21,2019-01-04,2026-03-09,BR020,Montreal Branch 20,Montreal,Quebec,Canada,Central,Retail,1,2019-01-04,2026-08-18
A00450,C00359,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,85485.34,2010-12-22,2014-08-25,BR004,Halifax Branch 4,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-12-22,2026-08-18
A00451,C00822,CHEQUING,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,65492.74,2015-08-14,2023-06-25,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2015-08-14,2026-08-18
A00452,C00205,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,7446.04,2012-07-01,,BR009,Montreal Branch 9,Montreal,Quebec,Canada,Central,Retail,1,2012-07-01,2026-08-18
A00453,C00031,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,114.99,2018-09-26,2019-06-28,BR018,Montreal Branch 18,Montreal,Quebec,Canada,Central,Retail,1,2018-09-26,2026-08-18
A00454,C00355,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,12349.14,2022-08-23,2025-11-09,BR003,Vancouver Branch 3,Vancouver,British Columbia,Canada,West,Retail,1,2022-08-23,2026-08-18
A00455,C00539,CREDIT CARD,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,99418.71,2010-05-15,,BR014,Vancouver Branch 14,Vancouver,British Columbia,Canada,West,Retail,1,2010-05-15,2026-08-18
A00456,C00418,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,91911.94,2012-03-24,,BR002,Vancouver Branch 2,Vancouver,British Columbia,Canada,West,Retail,1,2012-03-24,2026-08-18
A00457,C00791,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,69491.65,2025-06-08,2026-01-01,BR024,Toronto Branch 24,Toronto,Ontario,Canada,Central,Retail,1,2025-06-08,2026-08-18
A00458,C00635,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,94772.79,2021-11-06,2023-06-01,BR006,Vancouver Branch 6,Vancouver,British Columbia,Canada,West,Retail,1,2021-11-06,2026-08-18
A00459,C00097,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,79590.05,2017-09-11,2021-11-01,BR009,Halifax Branch 9,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2017-09-11,2026-08-18
A00460,C00299,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,65046.81,2018-05-21,2021-08-31,BR011,Vancouver Branch 11,Vancouver,British Columbia,Canada,West,Retail,1,2018-05-21,2026-08-18
A00461,C00585,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,93432.8,2013-03-07,,BR015,Halifax Branch 15,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2013-03-07,2026-08-18
A00462,C00341,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,23911.07,2012-08-15,2017-04-30,BR010,Calgary Branch 10,Calgary,Alberta,Canada,West,Retail,1,2012-08-15,2026-08-18
A00463,C00973,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,16556.45,2010-04-28,2025-10-08,BR003,Toronto Branch 3,Toronto,Ontario,Canada,Central,Retail,1,2010-04-28,2026-08-18
A00464,C00674,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,82583.51,2011-02-20,2016-10-03,BR009,Halifax Branch 9,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2011-02-20,2026-08-18
A00465,C01031,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,32162.47,2022-10-26,,BR018,Halifax Branch 18,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2022-10-26,2026-08-18
A00466,C00074,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,88050.21,2017-06-28,,BR001,Montreal Branch 1,Montreal,Quebec,Canada,Central,Retail,1,2017-06-28,2026-08-18
A00467,C01054,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,47154.15,2012-12-28,2022-12-14,BR010,Calgary Branch 10,Calgary,Alberta,Canada,West,Retail,1,2012-12-28,2026-08-18
A00468,C00536,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,91637.37,2021-03-09,2022-09-10,BR012,Vancouver Branch 12,Vancouver,British Columbia,Canada,West,Retail,1,2021-03-09,2026-08-18
A00469,C00446,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,C,47248.7,2011-09-07,2013-03-30,BR020,Vancouver Branch 20,Vancouver,British Columbia,Canada,West,Retail,1,2011-09-07,2026-08-18
A00470,C00302,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,64186.76,2013-01-21,2018-07-17,BR004,Calgary Branch 4,Calgary,Alberta,Canada,West,Retail,1,2013-01-21,2026-08-18
A00471,C01081,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,56573.8,2018-09-24,2025-10-15,BR014,Calgary Branch 14,Calgary,Alberta,Canada,West,Retail,1,2018-09-24,2026-08-18
A00472,C00215,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,CLOSED,70159.3,2011-05-11,2024-06-02,BR016,Calgary Branch 16,Calgary,Alberta,Canada,West,Retail,1,2011-05-11,2026-08-18
A00473,C01107,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,3161.13,2014-05-13,,BR003,Vancouver Branch 3,Vancouver,British Columbia,Canada,West,Retail,1,2014-05-13,2026-08-18
A00474,C00464,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,83079.98,2015-05-05,,BR021,Montreal Branch 21,Montreal,Quebec,Canada,Central,Retail,1,2015-05-05,2026-08-18
A00475,C01126,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,14670.26,2017-04-19,,BR004,Toronto Branch 4,Toronto,Ontario,Canada,Central,Retail,1,2017-04-19,2026-08-18
A00476,C01055,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,98332.25,2022-03-19,,BR017,Halifax Branch 17,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2022-03-19,2026-08-18
A00477,C00031,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,4000.6,2016-03-05,,BR004,Calgary Branch 4,Calgary,Alberta,Canada,West,Retail,1,2016-03-05,2026-08-18
A00478,C00945,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,A,69012.33,2015-01-01,,BR013,Toronto Branch 13,Toronto,Ontario,Canada,Central,Retail,1,2015-01-01,2026-08-18
A00479,C00172,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,11731.12,2013-01-01,2021-09-30,BR018,Vancouver Branch 18,Vancouver,British Columbia,Canada,West,Retail,1,2013-01-01,2026-08-18
A00480,C00482,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,28520.77,2021-07-26,,BR024,Toronto Branch 24,Toronto,Ontario,Canada,Central,Retail,1,2021-07-26,2026-08-18
A00481,C00863,CREDIT CARD,Credit,Cards,Credit,1,Medium,CAD,1,A,78509.96,2017-11-03,,BR009,Montreal Branch 9,Montreal,Quebec,Canada,Central,Retail,1,2017-11-03,2026-08-18
A00482,C00035,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,3004.36,2020-05-14,2021-07-18,BR007,Toronto Branch 7,Toronto,Ontario,Canada,Central,Retail,1,2020-05-14,2026-08-18
A00483,C00777,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,C,95225.94,2015-01-12,2022-07-02,BR019,Vancouver Branch 19,Vancouver,British Columbia,Canada,West,Retail,1,2015-01-12,2026-08-18
A00484,C00799,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,43309.12,2020-01-23,,BR022,Halifax Branch 22,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2020-01-23,2026-08-18
A00485,C00185,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,CLOSED,29558.63,2012-02-01,2020-06-26,BR003,Montreal Branch 3,Montreal,Quebec,Canada,Central,Retail,1,2012-02-01,2026-08-18
A00486,C00551,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,39581.74,2010-08-18,2012-12-18,BR019,Montreal Branch 19,Montreal,Quebec,Canada,Central,Retail,1,2010-08-18,2026-08-18
A00487,C00415,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,42704.6,2010-06-25,,BR018,Halifax Branch 18,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2010-06-25,2026-08-18
A00488,C00941,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,CLOSED,,2014-07-18,2018-03-14,BR013,Calgary Branch 13,Calgary,Alberta,Canada,West,Retail,1,2014-07-18,2026-08-18
A00489,C00994,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,46984.08,2017-09-14,,BR022,Calgary Branch 22,Calgary,Alberta,Canada,West,Retail,1,2017-09-14,2026-08-18
A00490,C01167,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,35983.65,2010-06-26,2014-08-13,BR003,Montreal Branch 3,Montreal,Quebec,Canada,Central,Retail,1,2010-06-26,2026-08-18
A00491,C00272,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,12213.67,2010-12-20,,BR003,Vancouver Branch 3,Vancouver,British Columbia,Canada,West,Retail,1,2010-12-20,2026-08-18
A00492,C00162,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,ACTIVE,37704.11,2024-11-17,,BR010,Montreal Branch 10,Montreal,Quebec,Canada,Central,Retail,1,2024-11-17,2026-08-18
A00493,C00242,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,CLOSED,33229.25,2021-03-03,2023-04-11,BR011,Calgary Branch 11,Calgary,Alberta,Canada,West,Retail,1,2021-03-03,2026-08-18
A00494,C01000,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,66931.9,2024-05-23,,BR005,Vancouver Branch 5,Vancouver,British Columbia,Canada,West,Retail,1,2024-05-23,2026-08-18
A00495,C00825,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,27673.25,2015-02-04,,BR020,Vancouver Branch 20,Vancouver,British Columbia,Canada,West,Retail,1,2015-02-04,2026-08-18
A00496,C00685,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,60117.43,2018-03-06,,BR016,Vancouver Branch 16,Vancouver,British Columbia,Canada,West,Retail,1,2018-03-06,2026-08-18
A00497,C01134,SAVING,Deposit,Retail Banking,Deposit,1,Low,CAD,1,C,91582.91,2011-12-09,2017-12-29,BR004,Vancouver Branch 4,Vancouver,British Columbia,Canada,West,Retail,1,2011-12-09,2026-08-18
A00498,C01036,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,A,31555.52,2021-08-27,,BR025,Montreal Branch 25,Montreal,Quebec,Canada,Central,Retail,1,2021-08-27,2026-08-18
A00499,C01177,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,82965.71,2014-03-28,2025-06-18,BR023,Halifax Branch 23,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2014-03-28,2026-08-18
A00500,C00840,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,ACTIVE,92496.75,2012-11-13,,BR011,Halifax Branch 11,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2012-11-13,2026-08-18
A00501,C00364,Credit Card,Credit,Cards,Credit,1,Medium,CAD,1,ACTIVE,27483.84,2024-03-07,,BR016,Halifax Branch 16,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2024-03-07,2026-08-18
A00502,C01066,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,C,5370.28,2020-12-26,2021-02-04,BR016,Calgary Branch 16,Calgary,Alberta,Canada,West,Retail,1,2020-12-26,2026-08-18
A00503,C00149,Checking,Deposit,Retail Banking,Deposit,0,Low,CAD,1,ACTIVE,8553.99,2018-12-15,,BR014,Toronto Branch 14,Toronto,Ontario,Canada,Central,Retail,1,2018-12-15,2026-08-18
A00504,C01152,Line of Credit,Credit,Lending,Credit,1,Medium,CAD,1,A,5421.2,2021-01-16,,BR012,Calgary Branch 12,Calgary,Alberta,Canada,West,Retail,1,2021-01-16,2026-08-18
A00505,C00224,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,60847.05,2013-10-12,,BR015,Halifax Branch 15,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2013-10-12,2026-08-18
A00506,C00903,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,74258.75,2015-07-03,,BR008,Montreal Branch 8,Montreal,Quebec,Canada,Central,Retail,1,2015-07-03,2026-08-18
A00507,C00643,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,45968.73,2014-04-02,,BR014,Calgary Branch 14,Calgary,Alberta,Canada,West,Retail,1,2014-04-02,2026-08-18
A00508,C00640,Savings,Deposit,Retail Banking,Deposit,1,Low,CAD,1,A,87664.28,2025-05-23,,BR019,Halifax Branch 19,Halifax,Nova Scotia,Canada,Atlantic,Retail,1,2025-05-23,2026-08-18
